id,target
2981,0.03046
2982,0.03899
2983,0.03655
2984,0.03701
2985,0.04229
2986,0.04536
2988,0.04225
2989,0.03858
2990,0.04028
2991,0.04013
2993,0.04361
2995,0.03440
2998,0.03936
2999,0.04245
3000,0.04820
3001,0.04229
3003,0.04346
3005,0.05174
3007,0.04095
3008,0.04511
3009,0.03664
3011,0.03557
3012,0.03734
3013,0.02911
3014,0.03592
3015,0.03336
3016,0.04244
3017,0.02746
3018,0.03959
3022,0.04018
3023,0.04010
3024,0.03836
3026,0.02773
3029,0.04175
3031,0.03791
3032,0.04412
3033,0.03073
3034,0.03139
3035,0.05213
3036,0.03240
3037,0.03797
3039,0.03388
3040,0.03328
3041,0.03403
3042,0.03996
3045,0.04089
3050,0.02919
3053,0.03482
3055,0.03791
3060,0.03909
3061,0.04397
3062,0.03890
3064,0.03645
3065,0.02966
3067,0.03676
3068,0.03535
3072,0.03249
3073,0.04617
3076,0.03776
3077,0.03325
3079,0.03755
3080,0.04070
3082,0.03531
3085,0.02855
3086,0.03399
3087,0.04582
3090,0.04112
3092,0.03928
3094,0.03871
3095,0.02922
3101,0.03307
3102,0.03106
3103,0.04522
3104,0.04908
3105,0.04004
3107,0.05022
3108,0.04927
3114,0.04263
3115,0.03261
3116,0.03196
3118,0.03760
3120,0.04173
3121,0.04087
3123,0.04398
3125,0.03426
3128,0.02844
3129,0.04533
3130,0.03561
3133,0.03462
3134,0.03556
3136,0.04591
3137,0.04580
3138,0.02758
3139,0.04200
3140,0.03675
3143,0.03394
3144,0.03089
3146,0.03588
3148,0.04136
3149,0.02995
3150,0.03554
3151,0.03646
3153,0.03776
3155,0.04518
3157,0.03672
3160,0.03833
3161,0.04630
3162,0.04209
3163,0.03911
3164,0.03274
3165,0.03947
3166,0.03212
3168,0.04075
3169,0.04921
3170,0.03724
3171,0.03673
3176,0.03897
3179,0.03525
3180,0.03719
3182,0.04317
3183,0.04156
3184,0.03934
3185,0.02986
3186,0.03747
3188,0.03546
3189,0.05217
3191,0.04129
3193,0.03405
3194,0.03187
3195,0.03584
3196,0.02772
3197,0.02922
3199,0.03393
3201,0.03786
3202,0.03795
3203,0.03014
3205,0.03395
3206,0.03517
3207,0.05501
3208,0.03927
3209,0.03022
3210,0.03191
3211,0.04115
3212,0.03788
3213,0.04027
3215,0.04068
3216,0.03559
3217,0.03611
3218,0.03762
3219,0.03598
3221,0.04944
3222,0.03380
3226,0.03033
3227,0.04442
3229,0.03645
3231,0.03017
3234,0.04487
3240,0.04329
3242,0.04659
3244,0.03041
3246,0.04153
3247,0.03934
3248,0.03244
3249,0.03867
3250,0.04055
3251,0.02795
3252,0.03685
3253,0.03276
3255,0.03246
3257,0.03728
3258,0.03255
3259,0.02930
3265,0.03558
