id,target
2981,0.01666
2982,0.03907
2983,0.03013
2984,0.02516
2985,0.05822
2986,0.06482
2988,0.03410
2989,0.03666
2990,0.04311
2991,0.02990
2993,0.03489
2995,0.01685
2998,0.03225
2999,0.03380
3000,0.07138
3001,0.08184
3003,0.03296
3005,0.05551
3007,0.05410
3008,0.04444
3009,0.02920
3011,0.02112
3012,0.05382
3013,0.02250
3014,0.03500
3015,0.02865
3016,0.03600
3017,0.01728
3018,0.04566
3022,0.03110
3023,0.05335
3024,0.06544
3026,0.01795
3029,0.04252
3031,0.02146
3032,0.03852
3033,0.02968
3034,0.01732
3035,0.04544
3036,0.02890
3037,0.02866
3039,0.01817
3040,0.02409
3041,0.03761
3042,0.08613
3045,0.01952
3050,0.01785
3053,0.03505
3055,0.04363
3060,0.03077
3061,0.02730
3062,0.04630
3064,0.05080
3065,0.01610
3067,0.02184
3068,0.03096
3072,0.02386
3073,0.07349
3076,0.04901
3077,0.01915
3079,0.02399
3080,0.06635
3082,0.03412
3085,0.01235
3086,0.04393
3087,0.09788
3090,0.03733
3092,0.02318
3094,0.03423
3095,0.01568
3101,0.03208
3102,0.02217
3103,0.04115
3104,0.04403
3105,0.03987
3107,0.11132
3108,0.06714
3114,0.04117
3115,0.02501
3116,0.02161
3118,0.03125
3120,0.06396
3121,0.04783
3123,0.04093
3125,0.02452
3128,0.01252
3129,0.05747
3130,0.01863
3133,0.03378
3134,0.02207
3136,0.06799
3137,0.07169
3138,0.01192
3139,0.03054
3140,0.03758
3143,0.04194
3144,0.01970
3146,0.02225
3148,0.03173
3149,0.02380
3150,0.03163
3151,0.04369
3153,0.03003
3155,0.05825
3157,0.02348
3160,0.03814
3161,0.05937
3162,0.04407
3163,0.03025
3164,0.02906
3165,0.03975
3166,0.04558
3168,0.04755
3169,0.05750
3170,0.02978
3171,0.02377
3176,0.02883
3179,0.03057
3180,0.02416
3182,0.03952
3183,0.02952
3184,0.03249
3185,0.01994
3186,0.02470
3188,0.02220
3189,0.03693
3191,0.03298
3193,0.01915
3194,0.01556
3195,0.03095
3196,0.01182
3197,0.02217
3199,0.02125
3201,0.03597
3202,0.03387
3203,0.02530
3205,0.02258
3206,0.02111
3207,0.03571
3208,0.03125
3209,0.01689
3210,0.02660
3211,0.04784
3212,0.02394
3213,0.03842
3215,0.02885
3216,0.03817
3217,0.02157
3218,0.02745
3219,0.06200
3221,0.08015
3222,0.03591
3226,0.02482
3227,0.04394
3229,0.02548
3231,0.02352
3234,0.04748
3240,0.04506
3242,0.02949
3244,0.01884
3246,0.06670
3247,0.05478
3248,0.02239
3249,0.02866
3250,0.04442
3251,0.02011
3252,0.02569
3253,0.02180
3255,0.02039
3257,0.02819
3258,0.03290
3259,0.01931
3265,0.04072
