id,target
2981,0.02438
2982,0.04484
2983,0.02866
2984,0.02429
2985,0.09031
2986,0.06535
2988,0.03000
2989,0.04985
2990,0.03157
2991,0.02926
2993,0.02972
2995,0.02389
2998,0.01825
2999,0.02747
3000,0.11952
3001,0.03786
3003,0.03565
3005,0.04712
3007,0.03834
3008,0.04270
3009,0.02637
3011,0.01439
3012,0.04662
3013,0.01895
3014,0.05586
3015,0.01956
3016,0.03690
3017,0.03500
3018,0.03748
3022,0.04217
3023,0.03677
3024,0.04613
3026,0.01981
3029,0.04311
3031,0.01980
3032,0.02593
3033,0.02451
3034,0.01197
3035,0.03711
3036,0.02657
3037,0.02635
3039,0.01661
3040,0.03242
3041,0.03354
3042,0.03949
3045,0.02607
3050,0.02297
3053,0.02272
3055,0.02872
3060,0.02542
3061,0.02592
3062,0.03921
3064,0.03833
3065,0.04204
3067,0.07711
3068,0.02381
3072,0.03726
3073,0.08483
3076,0.03790
3077,0.02767
3079,0.03639
3080,0.05193
3082,0.03540
3085,0.01105
3086,0.02384
3087,0.07327
3090,0.05625
3092,0.03107
3094,0.02304
3095,0.02092
3101,0.03376
3102,0.01493
3103,0.04361
3104,0.04572
3105,0.05338
3107,0.08849
3108,0.02817
3114,0.05780
3115,0.04464
3116,0.02857
3118,0.03208
3120,0.02291
3121,0.04317
3123,0.05102
3125,0.01477
3128,0.03055
3129,0.06540
3130,0.01699
3133,0.02957
3134,0.01834
3136,0.10530
3137,0.06706
3138,0.01645
3139,0.03074
3140,0.04931
3143,0.04380
3144,0.01738
3146,0.02625
3148,0.05538
3149,0.02902
3150,0.02811
3151,0.04378
3153,0.02773
3155,0.20790
3157,0.02091
3160,0.07225
3161,0.07971
3162,0.02905
3163,0.02847
3164,0.02078
3165,0.03055
3166,0.03844
3168,0.02879
3169,0.08837
3170,0.06397
3171,0.02130
3176,0.02170
3179,0.02753
3180,0.02467
3182,0.02362
3183,0.02908
3184,0.03815
3185,0.01973
3186,0.02448
3188,0.02242
3189,0.02457
3191,0.04544
3193,0.02652
3194,0.03888
3195,0.03939
3196,0.02250
3197,0.01852
3199,0.02116
3201,0.04490
3202,0.04299
3203,0.02720
3205,0.02542
3206,0.02762
3207,0.01946
3208,0.02169
3209,0.06935
3210,0.01943
3211,0.06397
3212,0.01890
3213,0.04333
3215,0.03063
3216,0.02685
3217,0.02530
3218,0.03008
3219,0.04699
3221,0.04835
3222,0.03049
3226,0.02146
3227,0.04429
3229,0.02104
3231,0.01656
3234,0.10643
3240,0.04844
3242,0.02786
3244,0.01129
3246,0.04565
3247,0.04235
3248,0.01869
3249,0.02085
3250,0.02972
3251,0.01881
3252,0.01691
3253,0.06565
3255,0.02022
3257,0.03304
3258,0.03307
3259,0.01415
3265,0.03930
